linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,200,0.7171717171717171,467,2,598,418
False,0.01,0.05,200,0.7851851851851852,570,4,596,315
False,0.01,0.05,200,0.7703703703703704,582,38,562,303
False,0.01,0.05,200,0.7393939393939394,498,0,600,387
False,0.01,0.05,200,0.7582491582491583,526,0,600,359
False,0.01,0.05,200,0.7218855218855219,473,1,599,412
False,0.01,0.05,200,0.7144781144781145,477,16,584,408
False,0.01,0.05,200,0.7171717171717171,474,9,591,411
False,0.01,0.05,200,0.7562289562289563,524,1,599,361
False,0.01,0.05,200,0.6855218855218855,426,8,592,459
False,0.01,0.05,200,0.635016835016835,379,36,564,506
False,0.01,0.05,200,0.7252525252525253,477,0,600,408
False,0.01,0.05,200,0.7872053872053872,572,3,597,313
False,0.01,0.05,200,0.7838383838383838,574,10,590,311
False,0.01,0.05,200,0.8141414141414142,609,0,600,276
False,0.01,0.05,200,0.7212121212121212,487,16,584,398
False,0.01,0.05,200,0.7925925925925926,584,7,593,301
False,0.01,0.05,200,0.7353535353535354,496,4,596,389
False,0.01,0.05,200,0.7818181818181819,561,0,600,324
False,0.01,0.05,200,0.6531986531986532,371,1,599,514
False,0.01,0.05,200,0.6464646464646464,381,21,579,504
False,0.01,0.05,200,0.7622895622895622,535,3,597,350
False,0.01,0.05,200,0.694949494949495,442,10,590,443
False,0.01,0.05,200,0.7622895622895622,533,1,599,352
False,0.01,0.05,200,0.7703703703703704,560,16,584,325
False,0.01,0.05,200,0.7414141414141414,502,1,599,383
False,0.01,0.05,200,0.7313131313131314,495,9,591,390
False,0.01,0.05,200,0.7542087542087542,542,22,578,343
False,0.01,0.05,200,0.7454545454545455,519,12,588,366
False,0.01,0.05,200,0.7643097643097643,538,3,597,347
False,0.01,0.05,200,0.7501683501683502,537,23,577,348
False,0.01,0.05,200,0.7259259259259259,482,4,596,403
False,0.01,0.05,200,0.6686868686868687,411,18,582,474
False,0.01,0.05,200,0.7454545454545455,512,5,595,373
False,0.01,0.05,200,0.6673400673400673,393,2,598,492
False,0.01,0.05,200,0.632996632996633,342,2,598,543
False,0.01,0.05,200,0.703030303030303,447,3,597,438
False,0.01,0.05,200,0.7265993265993266,496,17,583,389
False,0.01,0.05,200,0.6861952861952862,422,3,597,463
False,0.01,0.05,200,0.672053872053872,404,6,594,481
False,0.01,0.05,200,0.7380471380471381,499,3,597,386
False,0.01,0.05,200,0.7535353535353535,552,33,567,333
False,0.01,0.05,200,0.7138047138047139,476,16,584,409
False,0.01,0.05,200,0.8255892255892257,628,2,598,257
False,0.01,0.05,200,0.5993265993265993,293,3,597,592
False,0.01,0.05,200,0.6983164983164983,461,24,576,424
False,0.01,0.05,200,0.7764309764309765,564,11,589,321
False,0.01,0.05,200,0.6673400673400673,417,26,574,468
False,0.01,0.05,200,0.7016835016835017,446,4,596,439
False,0.01,0.05,200,0.7643097643097643,544,9,591,341
False,0.01,0.05,200,0.6518518518518519,391,23,577,494
False,0.01,0.05,200,0.7117845117845119,473,16,584,412
False,0.01,0.05,200,0.7824915824915825,577,15,585,308
False,0.01,0.05,200,0.7239057239057238,478,3,597,407
False,0.01,0.05,200,0.7602693602693602,554,25,575,331
False,0.01,0.05,200,0.8074074074074074,601,2,598,284
False,0.01,0.05,200,0.6451178451178451,398,40,560,487
False,0.01,0.05,200,0.756902356902357,536,12,588,349
False,0.01,0.05,200,0.7003367003367003,460,20,580,425
False,0.01,0.05,200,0.7104377104377104,460,5,595,425
False,0.01,0.05,200,0.7124579124579125,466,8,592,419
False,0.01,0.05,200,0.6478114478114478,364,2,598,521
False,0.01,0.05,200,0.6383838383838384,355,7,593,530
False,0.01,0.05,200,0.7622895622895622,540,8,592,345
False,0.01,0.05,200,0.7609427609427609,532,2,598,353
False,0.01,0.05,200,0.6181818181818182,358,40,560,527
False,0.01,0.05,200,0.7292929292929293,489,6,594,396
False,0.01,0.05,200,0.6936026936026936,433,3,597,452
False,0.01,0.05,200,0.6909090909090909,441,15,585,444
False,0.01,0.05,200,0.7663299663299663,543,5,595,342
False,0.01,0.05,200,0.6713804713804714,403,6,594,482
False,0.01,0.05,200,0.7313131313131314,509,23,577,376
False,0.01,0.05,200,0.7717171717171717,557,11,589,328
False,0.01,0.05,200,0.6585858585858586,386,8,592,499
False,0.01,0.05,200,0.7777777777777778,558,3,597,327
False,0.01,0.05,200,0.7225589225589226,475,2,598,410
False,0.01,0.05,200,0.8451178451178452,657,2,598,228
False,0.01,0.05,200,0.7683501683501683,541,0,600,344
False,0.01,0.05,200,0.7865319865319865,583,15,585,302
False,0.05,0.01,200,0.6114478114478115,355,47,553,530
False,0.05,0.01,200,0.6821548821548822,413,0,600,472
False,0.05,0.01,200,0.7333333333333334,490,1,599,395
False,0.05,0.01,200,0.7441077441077442,513,8,592,372
False,0.05,0.01,200,0.6875420875420876,429,8,592,456
False,0.05,0.01,200,0.7811447811447811,589,29,571,296
False,0.05,0.01,200,0.6377104377104377,348,1,599,537
False,0.05,0.01,200,0.6754208754208755,410,7,593,475
False,0.05,0.01,200,0.7481481481481482,513,2,598,372
False,0.05,0.01,200,0.764983164983165,539,3,597,346
False,0.05,0.01,200,0.6922558922558922,440,12,588,445
False,0.05,0.01,200,0.7414141414141414,528,27,573,357
False,0.05,0.01,200,0.8053872053872053,611,15,585,274
False,0.05,0.01,200,0.7555555555555555,527,5,595,358
False,0.05,0.01,200,0.7326599326599327,496,8,592,389
False,0.05,0.01,200,0.7225589225589226,485,12,588,400
False,0.05,0.01,200,0.7663299663299663,539,1,599,346
False,0.05,0.01,200,0.7292929292929293,493,10,590,392
False,0.05,0.01,200,0.7676767676767677,541,1,599,344
False,0.05,0.01,200,0.6626262626262627,427,43,557,458
False,0.05,0.01,200,0.7010101010101011,455,14,586,430
False,0.05,0.01,200,0.7164983164983165,472,8,592,413
False,0.05,0.01,200,0.6531986531986532,370,0,600,515
False,0.05,0.01,200,0.7292929292929293,492,9,591,393
False,0.05,0.01,200,0.5791245791245792,268,8,592,617
False,0.05,0.01,200,0.6545454545454545,382,10,590,503
False,0.05,0.01,200,0.6760942760942761,409,5,595,476
False,0.05,0.01,200,0.7548821548821549,528,7,593,357
False,0.05,0.01,200,0.7205387205387206,474,4,596,411
False,0.05,0.01,200,0.7468013468013468,513,4,596,372
False,0.05,0.01,200,0.6666666666666667,421,31,569,464
False,0.05,0.01,200,0.6202020202020202,323,2,598,562
False,0.05,0.01,200,0.705050505050505,447,0,600,438
False,0.05,0.01,200,0.7407407407407407,503,3,597,382
False,0.05,0.01,200,0.7104377104377104,455,0,600,430
False,0.05,0.01,200,0.7239057239057238,494,19,581,391
False,0.05,0.01,200,0.764983164983165,544,8,592,341
False,0.05,0.01,200,0.7441077441077442,519,14,586,366
False,0.05,0.01,200,0.6754208754208755,417,14,586,468
False,0.05,0.01,200,0.7164983164983165,464,0,600,421
False,0.05,0.01,200,0.5784511784511784,267,8,592,618
False,0.05,0.01,200,0.6868686868686869,425,5,595,460
False,0.05,0.01,200,0.7346801346801346,523,32,568,362
False,0.05,0.01,200,0.8107744107744108,609,5,595,276
False,0.05,0.01,200,0.7353535353535354,500,8,592,385
False,0.05,0.01,200,0.797979797979798,619,34,566,266
False,0.05,0.01,200,0.7090909090909091,461,8,592,424
False,0.05,0.01,200,0.6909090909090909,438,12,588,447
False,0.05,0.01,200,0.5750841750841751,275,21,579,610
False,0.05,0.01,200,0.6875420875420876,423,2,598,462
False,0.05,0.01,200,0.804040404040404,598,4,596,287
False,0.05,0.01,200,0.7643097643097643,543,8,592,342
False,0.05,0.01,200,0.5771043771043771,265,8,592,620
False,0.05,0.01,200,0.7764309764309765,553,0,600,332
False,0.05,0.01,200,0.6646464646464647,390,3,597,495
False,0.05,0.01,200,0.6383838383838384,359,11,589,526
False,0.05,0.01,200,0.6592592592592592,383,4,596,502
False,0.05,0.01,200,0.6760942760942761,405,1,599,480
False,0.05,0.01,200,0.6451178451178451,366,8,592,519
False,0.05,0.01,200,0.7353535353535354,493,1,599,392
False,0.05,0.01,200,0.7838383838383838,564,0,600,321
False,0.05,0.01,200,0.705050505050505,460,13,587,425
False,0.05,0.01,200,0.7521885521885522,523,6,594,362
False,0.05,0.01,200,0.7952861952861953,585,4,596,300
False,0.05,0.01,200,0.7548821548821549,534,13,587,351
False,0.05,0.01,200,0.6168350168350168,321,5,595,564
False,0.05,0.01,200,0.6579124579124579,385,8,592,500
False,0.05,0.01,200,0.6154882154882155,328,14,586,557
False,0.05,0.01,200,0.7804713804713805,560,1,599,325
False,0.05,0.01,200,0.7636363636363637,559,25,575,326
False,0.05,0.01,200,0.6397306397306397,353,3,597,532
False,0.05,0.01,200,0.7898989898989899,581,8,592,304
False,0.05,0.01,200,0.7973063973063973,590,6,594,295
False,0.05,0.01,200,0.6397306397306397,353,3,597,532
False,0.05,0.01,200,0.8101010101010101,603,0,600,282
False,0.05,0.01,200,0.7723905723905724,551,4,596,334
False,0.05,0.01,200,0.7367003367003366,508,14,586,377
False,0.05,0.01,200,0.7245791245791247,494,18,582,391
False,0.05,0.01,200,0.7111111111111111,476,20,580,409
False,0.05,0.01,200,0.7643097643097643,540,5,595,345
False,0.05,0.01,200,0.7313131313131314,496,10,590,389
False,0.05,0.01,200,0.7144781144781145,468,7,593,417
False,0.05,0.01,200,0.7966329966329966,601,18,582,284
False,0.05,0.01,200,0.7292929292929293,483,0,600,402
False,0.05,0.01,200,0.5232323232323233,194,17,583,691
False,0.05,0.01,200,0.6451178451178451,365,7,593,520
False,0.05,0.01,200,0.696969696969697,450,15,585,435
False,0.05,0.01,200,0.7717171717171717,550,4,596,335
False,0.05,0.01,200,0.6841750841750842,427,11,589,458
False,0.05,0.01,200,0.6915824915824915,427,0,600,458
False,0.05,0.01,200,0.7198653198653199,482,13,587,403
False,0.05,0.01,200,0.7595959595959596,534,6,594,351
False,0.05,0.01,200,0.7265993265993266,485,6,594,400
False,0.05,0.01,200,0.731986531986532,496,9,591,389
False,0.05,0.01,200,0.6821548821548822,414,1,599,471
False,0.05,0.01,200,0.663973063973064,410,24,576,475
False,0.05,0.01,200,0.7292929292929293,484,1,599,401
False,0.05,0.01,200,0.6868686868686869,421,1,599,464
False,0.05,0.01,200,0.7313131313131314,486,0,600,399
False,0.05,0.01,200,0.5791245791245792,276,16,584,609
False,0.05,0.05,200,0.7097643097643098,460,6,594,425
False,0.05,0.05,200,0.6673400673400673,403,12,588,482
False,0.05,0.05,200,0.7501683501683502,533,19,581,352
False,0.05,0.05,200,0.7589225589225589,530,3,597,355
False,0.05,0.05,200,0.6774410774410775,465,59,541,420
False,0.05,0.05,200,0.674074074074074,415,14,586,470
False,0.05,0.05,200,0.826936026936027,628,0,600,257
False,0.05,0.05,200,0.7191919191919192,477,9,591,408
False,0.05,0.05,200,0.7717171717171717,556,10,590,329
False,0.05,0.05,200,0.8101010101010101,607,4,596,278
False,0.05,0.05,200,0.7151515151515151,463,1,599,422
False,0.05,0.05,200,0.7885521885521886,573,2,598,312
False,0.05,0.05,200,0.6444444444444444,362,5,595,523
False,0.05,0.05,200,0.775084175084175,562,11,589,323
False,0.05,0.05,200,0.696969696969697,438,3,597,447
False,0.05,0.05,200,0.7279461279461279,487,6,594,398
False,0.05,0.05,200,0.7414141414141414,502,1,599,383
False,0.05,0.05,200,0.7454545454545455,523,16,584,362
False,0.05,0.05,200,0.762962962962963,542,9,591,343
False,0.05,0.05,200,0.6848484848484848,419,2,598,466
False,0.05,0.05,200,0.6673400673400673,392,1,599,493
False,0.05,0.05,200,0.7744107744107744,585,35,565,300
False,0.05,0.05,200,0.769023569023569,555,13,587,330
False,0.05,0.05,200,0.7663299663299663,559,21,579,326
False,0.05,0.05,200,0.7407407407407407,506,6,594,379
False,0.05,0.05,200,0.7265993265993266,487,8,592,398
False,0.05,0.05,200,0.7609427609427609,533,3,597,352
False,0.05,0.05,200,0.705050505050505,460,13,587,425
False,0.05,0.05,200,0.6356902356902356,374,30,570,511
False,0.05,0.05,200,0.6814814814814815,427,15,585,458
False,0.05,0.05,200,0.7548821548821549,521,0,600,364
False,0.05,0.05,200,0.661952861952862,385,2,598,500
False,0.05,0.05,200,0.7589225589225589,537,10,590,348
False,0.05,0.05,200,0.6148148148148148,360,47,553,525
False,0.05,0.05,200,0.7474747474747474,520,10,590,365
False,0.05,0.05,200,0.6801346801346801,421,11,589,464
False,0.05,0.05,200,0.6956228956228956,446,13,587,439
False,0.05,0.05,200,0.7831649831649832,572,9,591,313
False,0.05,0.05,200,0.7616161616161616,543,12,588,342
False,0.05,0.05,200,0.7912457912457913,589,14,586,296
False,0.05,0.05,200,0.7367003367003366,499,5,595,386
False,0.05,0.05,200,0.7494949494949494,522,9,591,363
False,0.05,0.05,200,0.6686868686868687,402,9,591,483
False,0.05,0.05,200,0.7535353535353535,519,0,600,366
False,0.05,0.05,200,0.7003367003367003,451,11,589,434
False,0.05,0.05,200,0.7178451178451178,467,1,599,418
False,0.05,0.05,200,0.7919191919191919,580,4,596,305
False,0.05,0.05,200,0.7865319865319865,570,2,598,315
False,0.05,0.05,200,0.7723905723905724,558,11,589,327
False,0.05,0.05,200,0.6552188552188551,374,1,599,511
False,0.05,0.05,200,0.7286195286195286,491,9,591,394
False,0.05,0.05,200,0.7865319865319865,568,0,600,317
False,0.05,0.05,200,0.6976430976430976,444,8,592,441
False,0.05,0.05,200,0.7919191919191919,608,32,568,277
False,0.05,0.05,200,0.7461279461279462,510,2,598,375
False,0.05,0.05,200,0.6471380471380471,371,10,590,514
False,0.05,0.05,200,0.6814814814814815,424,12,588,461
False,0.05,0.05,200,0.6276094276094276,332,0,600,553
False,0.05,0.05,200,0.6875420875420876,430,9,591,455
False,0.05,0.05,200,0.7306397306397306,493,8,592,392
False,0.05,0.05,200,0.7542087542087542,525,5,595,360
False,0.05,0.05,200,0.7151515151515151,464,2,598,421
False,0.05,0.05,200,0.6808080808080808,411,0,600,474
False,0.05,0.05,200,0.7858585858585858,567,0,600,318
False,0.05,0.05,200,0.6673400673400673,401,10,590,484
False,0.05,0.05,200,0.7326599326599327,494,6,594,391
False,0.05,0.05,200,0.6686868686868687,415,22,578,470
False,0.05,0.05,200,0.8020202020202021,593,2,598,292
False,0.05,0.05,200,0.6962962962962963,447,13,587,438
False,0.05,0.05,200,0.7427609427609427,510,7,593,375
False,0.05,0.05,200,0.7400673400673401,499,0,600,386
False,0.05,0.05,200,0.8215488215488216,641,21,579,244
False,0.05,0.05,200,0.6599326599326599,416,36,564,469
False,0.05,0.05,200,0.6518518518518519,376,8,592,509
False,0.05,0.05,200,0.7441077441077442,506,1,599,379
False,0.05,0.05,200,0.6942760942760943,438,7,593,447
False,0.05,0.05,200,0.7084175084175084,460,8,592,425
False,0.05,0.05,200,0.6922558922558922,438,10,590,447
False,0.05,0.05,200,0.7117845117845119,461,4,596,424
False,0.05,0.05,200,0.6686868686868687,426,33,567,459
False,0.05,0.05,200,0.7744107744107744,561,11,589,324
False,0.05,0.05,200,0.7771043771043771,558,4,596,327
False,0.05,0.05,200,0.7171717171717171,490,25,575,395
False,0.05,0.05,200,0.7912457912457913,575,0,600,310
False,0.05,0.05,200,0.8154882154882155,613,2,598,272
False,0.05,0.05,200,0.6962962962962963,448,14,586,437
False,0.05,0.05,200,0.7838383838383838,574,10,590,311
False,0.05,0.05,200,0.7898989898989899,579,6,594,306
False,0.05,0.05,200,0.6754208754208755,407,4,596,478
False,0.05,0.05,200,0.8080808080808081,617,17,583,268
False,0.05,0.05,200,0.7265993265993266,483,4,596,402
False,0.05,0.05,200,0.7144781144781145,468,7,593,417
False,0.05,0.05,200,0.7723905723905724,572,25,575,313
False,0.05,0.05,200,0.7676767676767677,543,3,597,342
False,0.05,0.05,200,0.7717171717171717,551,5,595,334
False,0.05,0.05,200,0.7676767676767677,545,5,595,340
False,0.05,0.05,200,0.6572390572390572,396,20,580,489
False,0.05,0.05,200,0.7494949494949494,522,9,591,363
False,0.05,0.05,200,0.7185185185185186,469,2,598,416
False,0.05,0.05,200,0.7622895622895622,542,10,590,343
False,0.01,0.01,500,0.773063973063973,565,17,583,320
False,0.01,0.01,500,0.8235690235690236,656,33,567,229
False,0.01,0.01,500,0.865993265993266,696,10,590,189
False,0.01,0.01,500,0.8525252525252525,670,4,596,215
False,0.01,0.01,500,0.7791245791245791,561,4,596,324
False,0.01,0.01,500,0.8208754208754209,625,6,594,260
False,0.01,0.01,500,0.863973063973064,689,6,594,196
False,0.01,0.01,500,0.7818181818181819,575,14,586,310
False,0.01,0.01,500,0.8296296296296296,643,11,589,242
False,0.01,0.01,500,0.8781144781144781,714,10,590,171
False,0.01,0.01,500,0.7501683501683502,551,37,563,334
False,0.01,0.01,500,0.8208754208754209,645,26,574,240
False,0.01,0.01,500,0.8222222222222222,637,16,584,248
False,0.01,0.01,500,0.8249158249158249,625,0,600,260
False,0.01,0.01,500,0.8175084175084175,618,4,596,267
False,0.01,0.01,500,0.7872053872053872,572,3,597,313
False,0.01,0.01,500,0.8606060606060606,686,8,592,199
False,0.01,0.01,500,0.7265993265993266,509,30,570,376
False,0.01,0.01,500,0.8094276094276094,603,1,599,282
False,0.01,0.01,500,0.8794612794612795,714,8,592,171
False,0.01,0.01,500,0.7616161616161616,546,15,585,339
False,0.01,0.01,500,0.8316498316498316,638,3,597,247
False,0.01,0.01,500,0.8673400673400673,692,4,596,193
False,0.01,0.01,500,0.8686868686868687,691,1,599,194
False,0.01,0.01,500,0.8316498316498316,649,14,586,236
False,0.01,0.01,500,0.8080808080808081,624,24,576,261
False,0.01,0.01,500,0.795959595959596,599,17,583,286
False,0.01,0.01,500,0.7420875420875421,549,47,553,336
False,0.01,0.01,500,0.7872053872053872,610,41,559,275
False,0.01,0.01,500,0.8727272727272728,696,0,600,189
False,0.01,0.01,500,0.8801346801346801,708,1,599,177
False,0.01,0.01,500,0.8626262626262626,683,2,598,202
False,0.01,0.01,500,0.8181818181818181,620,5,595,265
False,0.01,0.01,500,0.7441077441077442,553,48,552,332
False,0.01,0.01,500,0.7622895622895622,550,18,582,335
False,0.01,0.01,500,0.8390572390572391,648,2,598,237
False,0.01,0.01,500,0.8235690235690236,648,25,575,237
False,0.01,0.01,500,0.863973063973064,709,26,574,176
False,0.01,0.01,500,0.7737373737373737,550,1,599,335
False,0.01,0.01,500,0.85993265993266,695,18,582,190
False,0.01,0.01,500,0.8552188552188552,674,4,596,211
False,0.01,0.01,500,0.8235690235690236,634,11,589,251
False,0.01,0.01,500,0.8336700336700337,652,14,586,233
False,0.01,0.01,500,0.8377104377104377,645,1,599,240
False,0.01,0.01,500,0.8612794612794613,683,4,596,202
False,0.01,0.01,500,0.8215488215488216,646,26,574,239
False,0.01,0.01,500,0.8653198653198653,686,1,599,199
False,0.01,0.01,500,0.9090909090909091,751,1,599,134
False,0.01,0.01,500,0.8592592592592593,691,15,585,194
False,0.01,0.01,500,0.7757575757575758,555,3,597,330
False,0.01,0.01,500,0.762962962962963,536,3,597,349
False,0.01,0.01,500,0.7279461279461279,535,54,546,350
False,0.01,0.01,500,0.806060606060606,610,13,587,275
False,0.01,0.01,500,0.8808080808080808,715,7,593,170
False,0.01,0.01,500,0.6053872053872054,308,9,591,577
False,0.01,0.01,500,0.8141414141414142,619,10,590,266
False,0.01,0.01,500,0.8424242424242424,656,5,595,229
False,0.01,0.01,500,0.8336700336700337,642,4,596,243
False,0.01,0.01,500,0.868013468013468,693,4,596,192
False,0.01,0.01,500,0.8228956228956229,624,2,598,261
False,0.01,0.01,500,0.8626262626262626,688,7,593,197
False,0.01,0.01,500,0.7986531986531986,592,6,594,293
False,0.01,0.01,500,0.8693602693602693,698,7,593,187
False,0.01,0.01,500,0.8666666666666667,696,9,591,189
False,0.01,0.01,500,0.8148148148148149,629,19,581,256
False,0.01,0.01,500,0.865993265993266,699,13,587,186
False,0.01,0.01,500,0.8962962962962963,744,13,587,141
False,0.01,0.01,500,0.795959595959596,588,6,594,297
False,0.01,0.01,500,0.8235690235690236,637,14,586,248
False,0.01,0.01,500,0.8404040404040404,653,5,595,232
False,0.01,0.01,500,0.8572390572390572,676,3,597,209
False,0.01,0.01,500,0.8343434343434344,650,11,589,235
False,0.01,0.01,500,0.8383838383838383,647,2,598,238
False,0.01,0.01,500,0.8033670033670034,597,4,596,288
False,0.01,0.01,500,0.8673400673400673,696,8,592,189
False,0.01,0.01,500,0.8457912457912458,660,4,596,225
False,0.01,0.01,500,0.8754208754208754,710,10,590,175
False,0.01,0.01,500,0.8424242424242424,660,9,591,225
False,0.01,0.01,500,0.7703703703703704,550,6,594,335
False,0.01,0.01,500,0.8909090909090909,730,7,593,155
