linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.05,0.01,200,0.661952861952862,400,17,583,485
False,0.05,0.01,200,0.6383838383838384,371,23,577,514
False,0.05,0.01,200,0.663973063973064,412,26,574,473
False,0.05,0.01,200,0.6087542087542088,349,45,555,536
False,0.05,0.05,200,0.635016835016835,376,33,567,509
False,0.05,0.05,200,0.6626262626262627,400,16,584,485
False,0.05,0.05,200,0.5144781144781145,204,40,560,681
False,0.05,0.05,200,0.6430976430976432,408,53,547,477
False,0.05,0.05,200,0.6464646464646464,389,29,571,496
False,0.05,0.05,200,0.7232323232323232,486,12,588,399
False,0.05,0.05,200,0.5622895622895623,244,9,591,641
False,0.05,0.05,200,0.6673400673400673,424,33,567,461
False,0.05,0.05,200,0.5589225589225589,238,8,592,647
False,0.05,0.05,200,0.5265993265993266,209,27,573,676
False,0.05,0.05,200,0.5966329966329966,324,38,562,561
False,0.05,0.05,200,0.6794612794612795,428,19,581,457
False,0.05,0.05,200,0.6471380471380471,396,35,565,489
False,0.05,0.05,200,0.7117845117845119,489,32,568,396
False,0.05,0.05,200,0.48484848484848486,148,28,572,737
False,0.05,0.05,200,0.5764309764309764,285,29,571,600
False,0.05,0.05,200,0.6767676767676767,412,7,593,473
False,0.05,0.05,200,0.608080808080808,353,50,550,532
False,0.05,0.05,200,0.6249158249158249,363,35,565,522
False,0.05,0.05,200,0.5198653198653198,194,22,578,691
False,0.05,0.05,200,0.4942760942760943,156,22,578,729
False,0.05,0.05,200,0.6659932659932659,395,6,594,490
False,0.05,0.05,200,0.6424242424242423,355,1,599,530
False,0.05,0.05,200,0.61010101010101,334,28,572,551
False,0.05,0.05,200,0.6323232323232324,350,11,589,535
False,0.05,0.05,200,0.5898989898989899,287,11,589,598
False,0.05,0.05,200,0.5973063973063972,298,11,589,587
False,0.05,0.05,200,0.47205387205387206,123,22,578,762
False,0.05,0.05,200,0.61010101010101,347,41,559,538
False,0.05,0.05,200,0.5508417508417509,249,31,569,636
False,0.05,0.05,200,0.5097643097643098,192,35,565,693
False,0.05,0.05,200,0.4929292929292929,157,25,575,728
False,0.05,0.05,200,0.5535353535353535,251,29,571,634
False,0.05,0.05,200,0.5804713804713805,307,45,555,578
False,0.05,0.05,200,0.6006734006734007,321,29,571,564
