linear,b,d,nsamples,accuracy,trueneg,falseneg,truepos,falsepos
False,0.01,0.05,500,0.7643097643097643,552,17,583,333
False,0.01,0.05,500,0.7589225589225589,566,39,561,319
False,0.01,0.05,500,0.698989898989899,449,11,589,436
False,0.01,0.05,500,0.8451178451178452,659,4,596,226
False,0.01,0.05,500,0.8309764309764309,637,3,597,248
False,0.01,0.05,500,0.756902356902357,527,3,597,358
False,0.01,0.05,500,0.762962962962963,537,4,596,348
False,0.01,0.05,500,0.8686868686868687,694,4,596,191
False,0.01,0.05,500,0.8471380471380472,661,3,597,224
False,0.01,0.05,500,0.8235690235690236,627,4,596,258
False,0.01,0.05,500,0.7791245791245791,568,11,589,317
False,0.01,0.05,500,0.7218855218855219,474,2,598,411
False,0.01,0.05,500,0.6478114478114478,383,21,579,502
False,0.01,0.05,500,0.8202020202020202,624,6,594,261
False,0.01,0.05,500,0.7474747474747474,510,0,600,375
False,0.01,0.05,500,0.8471380471380472,665,7,593,220
False,0.01,0.05,500,0.8713804713804714,700,6,594,185
False,0.01,0.05,500,0.7286195286195286,489,7,593,396
False,0.01,0.05,500,0.7380471380471381,502,6,594,383
False,0.01,0.05,500,0.8114478114478114,607,2,598,278
False,0.01,0.05,500,0.6962962962962963,454,20,580,431
False,0.01,0.05,500,0.7966329966329966,584,1,599,301
False,0.01,0.05,500,0.7468013468013468,532,23,577,353
False,0.01,0.05,500,0.804040404040404,595,1,599,290
False,0.01,0.05,500,0.7912457912457913,577,2,598,308
False,0.01,0.05,500,0.8242424242424242,624,0,600,261
False,0.01,0.05,500,0.7858585858585858,570,3,597,315
False,0.01,0.05,500,0.8356902356902357,641,0,600,244
False,0.01,0.05,500,0.793939393939394,579,0,600,306
False,0.01,0.05,500,0.7764309764309765,560,7,593,325
False,0.01,0.05,500,0.6875420875420876,432,11,589,453
False,0.01,0.05,500,0.8262626262626263,629,2,598,256
False,0.01,0.05,500,0.8175084175084175,617,3,597,268
False,0.01,0.05,500,0.6787878787878787,413,5,595,472
False,0.01,0.05,500,0.8181818181818181,618,3,597,267
False,0.01,0.05,500,0.7326599326599327,495,7,593,390
False,0.01,0.05,500,0.7791245791245791,562,5,595,323
