train_lin,b,d,KME,E,K,n_samples,n_distributions,score,trueneg,falseneg,truepos,falsepos
False,0.1,0.1,4,500,500,1000,141,0.7126934984520124,7478,3667,2881,509
False,0.1,0.1,4,500,500,1000,141,0.7042999656002752,7555,3866,2682,432
False,0.1,0.1,4,500,500,1000,141,0.6902648778809769,7496,4011,2537,491
False,0.1,0.1,4,500,500,1000,141,0.7002407980736154,7452,3822,2726,535
False,0.1,0.1,4,500,500,1000,141,0.6988648090815274,7572,3962,2586,415
False,0.1,0.1,4,500,500,1000,141,0.6513243894048848,7216,4297,2251,771
False,0.1,0.1,4,500,500,1000,151,0.6778809769521844,7587,4282,2266,400
False,0.1,0.1,4,500,500,1000,151,0.6698314413484692,7687,4499,2049,300
False,0.1,0.1,4,500,500,1000,151,0.6877192982456141,7659,4211,2337,328
False,0.1,0.1,4,500,500,1000,151,0.6903336773305814,7645,4159,2389,342
False,0.1,0.1,4,500,500,1000,151,0.6957000343997248,7533,3969,2579,454
False,0.1,0.1,4,500,500,1000,151,0.6864121087031304,7672,4243,2305,315
False,0.1,0.1,4,500,500,1000,151,0.6722394220846233,7652,4429,2119,335
False,0.1,0.1,4,500,500,1000,151,0.6778121775025799,7611,4307,2241,376
False,0.1,0.1,4,500,500,1000,151,0.6884760921912625,7749,4290,2258,238
False,0.1,0.1,4,500,500,1000,151,0.6334365325077399,7473,4814,1734,514
False,0.1,0.1,4,500,500,1000,161,0.6849673202614379,7602,4194,2354,385
False,0.1,0.1,4,500,500,1000,161,0.6699002407980736,7683,4494,2054,304
False,0.1,0.1,4,500,500,1000,161,0.68703130374957,7696,4258,2290,291
False,0.1,0.1,4,500,500,1000,161,0.688407292741658,7659,4201,2347,328
False,0.1,0.1,4,500,500,1000,161,0.6976264189886481,7560,3968,2580,427
False,0.1,0.1,4,500,500,1000,161,0.6817337461300309,7660,4299,2249,327
False,0.1,0.1,4,500,500,1000,161,0.6650154798761609,7628,4510,2038,359
False,0.1,0.1,4,500,500,1000,161,0.6752665978672171,7560,4293,2255,427
False,0.1,0.1,4,500,500,1000,161,0.691296869625043,7775,4275,2273,212
False,0.1,0.1,4,500,500,1000,161,0.6285517715858273,7422,4834,1714,565
False,0.1,0.1,4,500,500,1000,171,0.6897144822841417,7598,4121,2427,389
False,0.1,0.1,4,500,500,1000,171,0.6773993808049535,7705,4407,2141,282
False,0.1,0.1,4,500,500,1000,171,0.6888200894392845,7677,4213,2335,310
False,0.1,0.1,4,500,500,1000,171,0.694186446508428,7686,4144,2404,301
False,0.1,0.1,4,500,500,1000,171,0.7039559683522532,7547,3863,2685,440
False,0.1,0.1,4,500,500,1000,171,0.6904712762297902,7673,4185,2363,314
False,0.1,0.1,4,500,500,1000,171,0.677124183006536,7651,4357,2191,336
False,0.1,0.1,4,500,500,1000,171,0.6837977296181631,7601,4210,2338,386
False,0.1,0.1,4,500,500,1000,171,0.6950808393532851,7760,4205,2343,227
False,0.1,0.1,4,500,500,1000,171,0.6364637082903337,7499,4796,1752,488
False,0.1,0.1,4,500,500,1000,181,0.6779497764017888,7671,4365,2183,316
False,0.1,0.1,4,500,500,1000,181,0.6708634330925353,7745,4542,2006,242
False,0.1,0.1,4,500,500,1000,181,0.6820777433780529,7762,4396,2152,225
False,0.1,0.1,4,500,500,1000,181,0.6863433092535259,7738,4310,2238,249
False,0.1,0.1,4,500,500,1000,181,0.6893704850361198,7604,4132,2416,383
False,0.1,0.1,4,500,500,1000,181,0.6756105951152391,7731,4459,2089,256
False,0.1,0.1,4,500,500,1000,181,0.6661850705194359,7704,4569,1979,283
False,0.1,0.1,4,500,500,1000,181,0.6713450292397661,7635,4425,2123,352
False,0.1,0.1,4,500,500,1000,181,0.6830409356725147,7804,4424,2124,183
False,0.1,0.1,4,500,500,1000,181,0.6266253869969041,7505,4945,1603,482
False,0.1,0.1,4,500,500,1000,191,0.6855177158582731,7596,4180,2368,391
False,0.1,0.1,4,500,500,1000,191,0.6761609907120743,7668,4388,2160,319
False,0.1,0.1,4,500,500,1000,191,0.6913656690746474,7642,4141,2407,345
False,0.1,0.1,4,500,500,1000,191,0.6875128998968009,7604,4159,2389,383
False,0.1,0.1,4,500,500,1000,191,0.7045751633986929,7533,3840,2708,454
False,0.1,0.1,4,500,500,1000,191,0.6859305125558995,7615,4193,2355,372
False,0.1,0.1,4,500,500,1000,191,0.6762985896112831,7624,4342,2206,363
False,0.1,0.1,4,500,500,1000,191,0.6868937048503612,7543,4107,2441,444
False,0.1,0.1,4,500,500,1000,191,0.6928104575163399,7747,4225,2323,240
False,0.1,0.1,4,500,500,1000,191,0.6431372549019608,7408,4608,1940,579
False,0.1,0.1,4,500,500,1000,201,0.678844169246646,7635,4316,2232,352
False,0.1,0.1,4,500,500,1000,201,0.6696938424492604,7766,4580,1968,221
False,0.1,0.1,4,500,500,1000,201,0.6847609219126247,7727,4322,2226,260
False,0.1,0.1,4,500,500,1000,201,0.6859305125558995,7702,4280,2268,285
False,0.1,0.1,4,500,500,1000,201,0.6944616443068455,7595,4049,2499,392
False,0.1,0.1,4,500,500,1000,201,0.6851049191606468,7718,4308,2240,269
False,0.1,0.1,4,500,500,1000,201,0.6721018231854146,7693,4472,2076,294
False,0.1,0.1,4,500,500,1000,201,0.6718954248366014,7609,4391,2157,378
False,0.1,0.1,4,500,500,1000,201,0.6851049191606468,7810,4400,2148,177
False,0.1,0.1,4,500,500,1000,201,0.6294461644306846,7489,4888,1660,498
False,0.1,0.1,4,500,500,1000,211,0.6915720674234606,7590,4086,2462,397
False,0.1,0.1,4,500,500,1000,211,0.6754041967664258,7676,4407,2141,311
False,0.1,0.1,4,500,500,1000,211,0.6926040591675267,7628,4109,2439,359
False,0.1,0.1,4,500,500,1000,211,0.6923288613691091,7640,4125,2423,347
False,0.1,0.1,4,500,500,1000,211,0.7007223942208463,7516,3879,2669,471
False,0.1,0.1,4,500,500,1000,211,0.6883384932920537,7614,4157,2391,373
False,0.1,0.1,4,500,500,1000,211,0.6769865841073271,7619,4327,2221,368
False,0.1,0.1,4,500,500,1000,211,0.6831785345717234,7561,4179,2369,426
False,0.1,0.1,4,500,500,1000,211,0.6910904712762298,7717,4220,2328,270
False,0.1,0.1,4,500,500,1000,211,0.6415548675610595,7393,4616,1932,594
False,0.1,0.1,4,500,500,1000,221,0.6804265565875472,7610,4268,2280,377
False,0.1,0.1,4,500,500,1000,221,0.6712762297901617,7719,4510,2038,268
False,0.1,0.1,4,500,500,1000,221,0.6823529411764706,7701,4331,2217,286
False,0.1,0.1,4,500,500,1000,221,0.6863433092535259,7672,4244,2304,315
False,0.1,0.1,4,500,500,1000,221,0.7033367733058136,7571,3896,2652,416
False,0.1,0.1,4,500,500,1000,221,0.6845545235638115,7694,4292,2256,293
False,0.1,0.1,4,500,500,1000,221,0.6736842105263158,7692,4448,2100,295
False,0.1,0.1,4,500,500,1000,221,0.6727210182318542,7585,4355,2193,402
False,0.1,0.1,4,500,500,1000,221,0.6879256965944273,7783,4332,2216,204
False,0.1,0.1,4,500,500,1000,221,0.6322669418644651,7434,4792,1756,553
False,0.1,0.1,4,500,500,1000,231,0.6842105263157895,7641,4244,2304,346
False,0.1,0.1,4,500,500,1000,231,0.6782249742002064,7765,4455,2093,222
False,0.1,0.1,4,500,500,1000,231,0.6826969384244926,7734,4359,2189,253
False,0.1,0.1,4,500,500,1000,231,0.6906776745786034,7723,4232,2316,264
False,0.1,0.1,4,500,500,1000,231,0.6982456140350877,7578,3977,2571,409
False,0.1,0.1,4,500,500,1000,231,0.6829033367733058,7692,4314,2234,295
False,0.1,0.1,4,500,500,1000,231,0.6707946336429309,7676,4474,2074,311
False,0.1,0.1,4,500,500,1000,231,0.6808393532851738,7589,4241,2307,398
False,0.1,0.1,4,500,500,1000,231,0.6852425180598555,7787,4375,2173,200
False,0.1,0.1,4,500,500,1000,231,0.6341933264533883,7490,4820,1728,497
False,0.1,0.1,4,500,500,1000,241,0.6876504987960096,7554,4107,2441,433
False,0.1,0.1,4,500,500,1000,241,0.6823529411764706,7666,4296,2252,321
False,0.1,0.1,4,500,500,1000,241,0.6906776745786034,7626,4135,2413,361
False,0.1,0.1,4,500,500,1000,241,0.6979016167870657,7646,4050,2498,341
False,0.1,0.1,4,500,500,1000,241,0.6997592019263846,7535,3912,2636,452
False,0.1,0.1,4,500,500,1000,241,0.6889576883384932,7640,4174,2374,347
False,0.1,0.1,4,500,500,1000,241,0.6815273477812177,7624,4266,2282,363
False,0.1,0.1,4,500,500,1000,241,0.6851737186102511,7552,4141,2407,435
False,0.1,0.1,4,500,500,1000,241,0.6911592707258342,7697,4199,2349,290
False,0.1,0.1,4,500,500,1000,241,0.6414172686618507,7391,4616,1932,596
False,0.1,0.1,4,500,500,1000,251,0.6928104575163399,7515,3993,2555,472
False,0.1,0.1,4,500,500,1000,251,0.6812521499828001,7652,4298,2250,335
False,0.1,0.1,4,500,500,1000,251,0.6993464052287581,7537,3920,2628,450
False,0.1,0.1,4,500,500,1000,251,0.7003783969728242,7611,3979,2569,376
